utimesec    4370.702279
stimesec    1.176390
ru_maxrss   211396
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   27403
ru_majflt   39
ru_nswap    0
ru_inblock  14336
ru_oublock  8592
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    68
ru_nivcsw   7189
